policy,m,d,n,c,nm,mk,hr,cs,px,tv,mc,chg,dig,risk,cl,wick,body,pat,th,br,rank,fol,fturn,dir,fresh,estr,evt,evidence_at,audit,neg,ask,bid,spr,mode,open,high,low,exit,known,next_open_price,next_high_price,next_low_price,next_close_price,historical_alerts_verified,theme_membership_asof,candidate_kind,valid,safe,vol20,mom20,score_gap_ridge,score_utility_ridge,score_win_loss_ridge,score_stop_ridge,weight,route,net_return_pct
return_priority,2025-09,2025-09-19,2025-09-22,064350,현대로템,KOSPI,False,True,230000.0,604882520000.0,25102649842271.293,9.004739336492884,1.157326421906238,0.0676086956521739,1.0,0.0,0.8888888888888888,85.0,코리아 밸류업 지수(Korea Value-up Index),0.4183673469387755,1.0,2.0,238976787937.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.30434782608696,-1.0869565217391353,-5.434782608695654,-3.913043478260869,True,227000.0,227500.0,217500.0,221000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.157740312218991,21.40391254315306,0.031225853857602102,-0.7226712158984481,0.37503910945369334,-0.4966744080014207,1.0,primary,-4.213043478260869
return_priority,2025-09,2025-09-23,2025-09-24,068270,셀트리온,KOSPI,False,True,175573.0,468498466481.0,40841304023923.445,8.929767961285528,1.9026743210192325,0.065146691119933,0.92856250780567,0.0714374921943299,0.922567753215936,100.0,바이오시밀러(복제 바이오의약품),0.6666666666666666,1.0,2.0,133949289571.25,15.0,3.0,2.0,(주)셀트리온 자기주식 취득 결정,2025-09-17T15:50:11+09:00,True,False,,,,DAILY_PROXY,0.0,0.0,-5.429080781213513,-3.963023927369247,True,175573.0,175573.0,166041.0,168615.0,False,False,RETROSPECTIVE_PROXY,True,True,1.041209834041565,-2.9830981846198257,0.6261854167547072,-0.1350352209340684,0.44920910010035625,-0.006809506077666242,1.0,primary,-4.263023927369247
return_priority,2025-09,2025-09-26,2025-09-29,294570,쿠콘,KOSDAQ,False,True,44800.0,152071046400.0,452106055646.4812,15.91203104786545,0.6785921210574454,0.1560491071428571,0.7523809523809524,0.2476190476190476,0.7095238095238096,100.0,전자결제(전자화폐),0.4615384615384615,1.0,2.0,520146604390.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,3.6830357142857206,4.910714285714279,-2.901785714285709,-2.45535714285714,True,46450.0,47000.0,43500.0,43700.0,False,False,RETROSPECTIVE_PROXY,True,True,3.508711885219694,13.84388807069219,0.17415127995250498,-0.1609648389284566,0.47951859126153673,-0.6148989802587523,1.0,backup,3.383035714285721
return_priority,2025-09,2025-09-29,2025-09-30,278470,에이피알,KOSPI,False,True,246500.0,241874674000.0,9228484517766.496,9.55555555555556,0.4209380702474758,0.0969574036511156,0.9655172413793104,0.0344827586206896,0.8793103448275862,100.0,화장품,0.717948717948718,2.0,2.0,241911178300.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.4056795131845869,4.462474645030423,-1.4198782961460488,1.4198782961460488,True,245500.0,257500.0,243000.0,250000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4018714354021675,-0.8810572687224627,0.3127089656147013,-0.29480673461285545,0.4397220045276261,-0.32693819314950834,1.0,primary,0.7
return_priority,2025-10,2025-10-02,2025-10-10,028260,삼성물산,KOSPI,False,True,197800.0,128398903000.0,32076746321525.887,4.933687002652509,0.7032709153807131,0.1962689585439838,0.6744186046511628,0.3255813953488372,0.3100775193798449,75.0,S7(삼성전자/SK하이닉스 등),1.0,3.0,2.0,3048238195500.0,15.0,7.0,2.0,삼성물산(주) (정정)단일판매ㆍ공급계약체결,2025-09-30T15:52:31+09:00,True,False,,,,DAILY_PROXY,3.134479271991908,3.892821031344784,0.707785642062686,2.376137512639032,True,204000.0,205500.0,199200.0,202500.0,False,False,RETROSPECTIVE_PROXY,True,True,2.1476899143742454,10.040863981319315,0.9758198271452769,0.5940860071850348,0.5466140591087923,0.4476646845010152,1.0,backup,2.834479271991908
return_priority,2025-10,2025-10-10,2025-10-13,059270,해성에어로보틱스,KOSDAQ,False,True,8460.0,28562812740.0,94506691449.81412,22.608695652173918,1.759727301904191,0.1717494089834515,0.8089887640449438,0.1910112359550561,0.7640449438202247,80.0,로봇(산업용/협동로봇 등),0.8412698412698413,4.0,2.0,638073657193.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.7092198581560294,23.28605200945626,-5.200945626477537,14.77541371158393,True,8400.0,10430.0,8020.0,9710.0,False,False,RETROSPECTIVE_PROXY,True,True,4.13117653234985,18.556701030927837,1.572748780660605,1.3802041440214674,0.584010163307966,0.7757885718683818,1.0,backup,0.7
return_priority,2025-10,2025-10-15,2025-10-16,207940,삼성바이오로직스,KOSPI,False,True,1658656.0,384425042464.0,76780756633033.88,9.73713860776284,1.9020933523198176,0.0827127505643123,0.957453575533276,0.042546424466724,0.9255401429779606,100.0,모더나(MODERNA),0.8333333333333334,1.0,2.0,25147721090.0,10.0,9.0,1.0,삼성바이오로직스(주) 결산실적공시 예고(안내공시),2025-10-14T15:51:28+09:00,True,False,,,,DAILY_PROXY,-0.887344934694112,0.6211052804198092,-1.0647777477668652,0.5323587289950416,True,1643938.0,1668958.0,1640995.0,1667486.0,False,False,RETROSPECTIVE_PROXY,True,True,0.9778342636678308,-1.344834000724504,0.6184077728165823,-0.3308654115981565,0.4080345848011213,0.054294447156776296,1.0,primary,0.23235872899504156
return_priority,2025-10,2025-10-17,2025-10-20,278280,천보,KOSDAQ,False,True,59600.0,31655288400.0,730212594458.4382,21.015228426395936,1.254335201190861,0.2410234899328859,0.8076923076923077,0.1923076923076923,0.6153846153846154,80.0,리튬,0.7142857142857143,2.0,2.0,83467811732.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.845637583892612,0.3355704697986628,-7.046979865771808,-2.181208053691275,True,58500.0,59800.0,55400.0,58300.0,False,False,RETROSPECTIVE_PROXY,True,True,3.5416564569186475,17.82296650717703,1.4666490754628896,1.3267384165715816,0.566805319021857,0.7706761534814052,1.0,backup,-2.4812080536912746
return_priority,2025-10,2025-10-21,2025-10-22,329180,HD현대중공업,KOSPI,False,True,563000.0,280386386000.0,59093202290950.74,9.9609375,0.6751519795161609,0.0793960923623445,0.9245283018867924,0.0754716981132075,0.8867924528301887,100.0,조선,1.0,1.0,2.0,900503036250.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,3.374777975133214,3.374777975133214,-0.7104795737122527,3.1971580817051537,True,582000.0,582000.0,559000.0,581000.0,False,False,RETROSPECTIVE_PROXY,True,True,1.9473361690424524,2.7081243731193583,0.5759259014514911,-0.02553672877879689,0.4451275415807054,0.04420764384512074,1.0,primary,3.0747779751332143
return_priority,2025-10,2025-10-22,2025-10-23,285130,SK케미칼,KOSPI,False,True,68900.0,22592654500.0,1191895108695.6523,13.13628899835797,1.5183932782370422,0.0949201741654571,0.9444444444444444,0.0555555555555555,0.9444444444444444,80.0,석유화학,0.9230769230769232,1.0,2.0,603665533625.0,13.0,10.0,2.0,"SK케미칼-아리바이오, 치매 치료제 개발 업무협약 체결",2025-10-22T13:35:00+09:00,True,False,,,,DAILY_PROXY,11.465892597968065,14.949201741654573,-1.8867924528301885,-1.1611030478954951,True,76800.0,79200.0,67600.0,68100.0,False,False,RETROSPECTIVE_PROXY,True,True,1.5222553917554398,-5.434782608695654,1.2319981218825018,0.8287104528729711,0.5259584701660921,0.5788739986523949,1.0,primary,11.165892597968064
return_priority,2025-10,2025-10-23,2025-10-24,267260,HD현대일렉트릭,KOSPI,False,True,746000.0,301535438000.0,26891210364145.656,8.746355685131203,1.2682444106198407,0.0904825737265415,0.9027777777777778,0.0972222222222222,0.8194444444444444,85.0,전력설비,0.6060606060606061,3.0,2.0,453041034125.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.536193029490617,6.300268096514738,0.0,4.557640750670244,True,750000.0,793000.0,746000.0,780000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.364644213536081,16.666666666666675,0.3257588763448799,-0.36280434821679847,0.41604318739948,-0.24106661605553487,1.0,primary,0.7
return_priority,2025-10,2025-10-24,2025-10-27,000720,현대건설,KOSPI,False,True,66600.0,258343131600.0,7416302255639.098,16.637478108581426,1.1967991045342072,0.0842042042042042,0.8738738738738738,0.1261261261261261,0.8198198198198198,100.0,건설 대표주,1.0,1.0,1.0,20783296270.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,10.360360360360366,11.711711711711704,2.7027027027026973,3.753753753753752,True,73500.0,74400.0,68400.0,69100.0,False,False,RETROSPECTIVE_PROXY,True,True,3.074714254060244,-1.551724137931032,0.6547965785402137,0.10926717730193185,0.4659052750285521,0.004000258105919844,1.0,primary,10.060360360360365
return_priority,2025-10,2025-10-27,2025-10-28,196170,알테오젠,KOSDAQ,False,True,372030.0,368447351100.0,25913791559792.027,8.408246521454066,0.7189930090307104,0.063564766282289,0.931044785037794,0.0689552149622061,0.816109467897583,80.0,바이오시밀러(복제 바이오의약품),1.0,4.0,2.0,107006218162.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.1032174824610931,0.4136763164261037,-2.378571620568237,-1.551218987716041,True,372414.0,373569.0,363181.0,366259.0,False,False,RETROSPECTIVE_PROXY,True,True,2.946582901534751,-5.6086102660864885,0.46995862456964677,-0.0619000838192212,0.46420504857611317,-0.03487084586626435,1.0,primary,-1.851218987716041
return_priority,2025-10,2025-10-29,2025-10-30,028260,삼성물산,KOSPI,False,True,231000.0,234161697000.0,37460709809264.31,11.594202898550732,1.3784336349191348,0.0837662337662337,0.9210526315789472,0.0789473684210526,0.8421052631578947,85.0,건설 대표주,0.8333333333333334,1.0,2.0,385750883500.0,10.0,9.0,1.0,삼성물산(주) 연결재무제표기준영업(잠정)실적(공정공시),2025-10-28T15:51:32+09:00,True,False,,,,DAILY_PROXY,-2.5974025974025983,0.8658008658008587,-4.545454545454541,-1.7316017316017285,True,225000.0,233000.0,220500.0,227000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.9228517246221717,4.704097116843697,0.5768902415155773,-0.1609750779169422,0.4340482113246365,0.04966724921012729,1.0,primary,-2.0316017316017283
return_priority,2025-10,2025-10-31,2025-11-03,009150,삼성전기,KOSPI,False,True,245000.0,222628805000.0,18299961099214.848,8.888888888888879,0.8892119713720937,0.0828571428571428,0.8695652173913043,0.1304347826086956,0.8260869565217391,85.0,자율주행차,0.6727272727272727,6.0,2.0,53220142222.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.224489795918371,0.8163265306122547,-3.6734693877551017,-0.8163265306122436,True,242000.0,247000.0,236000.0,243000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.9311285420740845,12.5,0.3258170909172643,-0.264468814431454,0.4370652042018494,-0.23737765136627528,1.0,primary,-1.1163265306122436
return_priority,2025-11,2025-11-06,2025-11-07,000370,한화손해보험,KOSPI,False,True,5990.0,25112182490.0,699236460807.601,13.87832699619771,1.293746019424334,0.0599332220367278,0.8275862068965517,0.1724137931034483,0.7931034482758621,85.0,손해보험,1.0,1.0,2.0,67252902100.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.1669449081802998,0.3338898163605996,-5.342237061769617,-3.672787979966608,True,6000.0,6010.0,5670.0,5770.0,False,False,RETROSPECTIVE_PROXY,True,True,1.8472907469729547,-5.39568345323741,0.9717859951983483,0.6669184769231703,0.5049686686939976,0.2563374957738527,1.0,primary,-3.9727879799666077
return_priority,2025-11,2025-11-07,2025-11-10,007070,GS리테일,KOSPI,False,True,20150.0,22077146000.0,1684666929133.8584,8.977825851811794,1.918733673421652,0.0986600496277915,0.8958333333333334,0.1041666666666666,0.8125,80.0,편의점,0.6,1.0,0.0,12271595252.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-1.3895781637717095,3.970223325062028,-1.8858560794044688,2.977667493796532,True,19870.0,20950.0,19770.0,20750.0,False,False,RETROSPECTIVE_PROXY,True,True,2.35342238147683,6.632064590542108,0.614873829280138,0.2764439935713935,0.44963655150892823,0.01329717759847871,1.0,primary,0.7
return_priority,2025-11,2025-11-10,2025-11-11,034730,SK,KOSPI,False,True,270500.0,146075951000.0,19611958115183.246,9.292929292929289,0.6511867685130853,0.0741219963031423,0.8333333333333334,0.1666666666666666,0.8055555555555556,85.0,냉각시스템(액침냉각 등),1.0,2.0,1.0,150957506421.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.6635859519408491,2.957486136783727,-2.218114602587795,-0.554528650646946,True,275000.0,278500.0,264500.0,269000.0,False,False,RETROSPECTIVE_PROXY,True,True,3.258978047051257,13.013698630136993,0.6885227315334753,0.26979534701219243,0.5016618325332347,0.17629731777896784,1.0,primary,1.363585951940849
return_priority,2025-11,2025-11-14,2025-11-17,069620,대웅제약,KOSPI,False,True,173800.0,42644089400.0,2013744702842.3767,6.822372464658888,1.6906230441006138,0.1315880322209436,0.6607142857142857,0.3392857142857143,0.6071428571428571,85.0,보톡스(보툴리눔톡신),0.4615384615384615,2.0,1.0,50626491325.0,15.0,9.0,2.0,(주)대웅제약 (정정)단일판매ㆍ공급계약체결,2025-11-13T15:51:58+09:00,True,False,,,,DAILY_PROXY,-0.1726121979286565,0.3452243958573131,-3.8550057537399263,-0.8630609896432717,True,173500.0,174400.0,167100.0,172300.0,False,False,RETROSPECTIVE_PROXY,True,True,3.567359540318705,18.9327485380117,0.6472508476430389,0.12258272354587485,0.4826362997131258,-0.059404577717761343,1.0,backup,-1.1630609896432718
return_priority,2025-11,2025-11-17,2025-11-18,095340,ISC,KOSDAQ,False,True,83200.0,32163206400.0,1763611428571.4285,12.43243243243244,0.7730944164425327,0.0567307692307692,0.9605263157894736,0.0394736842105263,0.9473684210526316,80.0,소캠(SOCAMM),0.9090909090909092,3.0,2.0,76478825868.5,4.0,0.0,2.0,"AI반도체 호황에…ISC, 창사 이래 최대 분기 실적",2025-11-05T11:02:00+09:00,True,False,,,,DAILY_PROXY,-2.7644230769230727,10.576923076923084,-3.125,5.889423076923084,True,80900.0,92000.0,80600.0,88100.0,False,False,RETROSPECTIVE_PROXY,True,True,3.5072381824451213,-6.329113924050633,0.8661071037226734,0.5955099182714916,0.47533356536547017,0.2335799419655188,1.0,primary,0.7
return_priority,2025-11,2025-11-19,2025-11-20,204320,HL만도,KOSPI,False,True,38900.0,34959468900.0,1826615670103.0928,8.507670850767092,1.474161314601805,0.0997686375321336,0.9016393442622952,0.0983606557377049,0.8524590163934426,75.0,로봇(산업용/협동로봇 등),0.5396825396825397,3.0,2.0,175023762117.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,7.197943444730082,-0.899742930591263,1.799485861182526,True,38900.0,41700.0,38550.0,39600.0,False,False,RETROSPECTIVE_PROXY,True,True,2.5996360164235086,-2.8455284552845517,0.6521021444241893,0.23373768818459906,0.44461531483130845,0.005819932357529094,1.0,primary,0.7
return_priority,2025-11,2025-11-26,2025-11-27,326030,SK바이오팜,KOSPI,False,True,140700.0,124760659800.0,11018629676674.363,9.069767441860456,0.6931490061937358,0.0830135039090263,0.8773584905660378,0.1226415094339622,0.8207547169811321,85.0,제약업체,0.9076923076923076,2.0,2.0,139617132100.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.9239516702203244,2.1321961620469176,-2.629708599857849,-1.1371712864250203,True,142000.0,143700.0,137000.0,139100.0,False,False,RETROSPECTIVE_PROXY,True,True,2.1676549127626172,11.302847282139773,0.752286565703764,0.2921510765887352,0.48168123974807336,0.1805313095140805,1.0,primary,0.7
return_priority,2025-11,2025-11-28,2025-12-01,950160,코오롱티슈진,KOSDAQ,False,True,85400.0,288115602600.0,7256502923976.608,23.94775036284471,1.9988596699927328,0.2495316159250585,0.8369565217391305,0.1630434782608695,0.8369565217391305,85.0,고령화 사회(노인복지),0.8484848484848485,1.0,1.0,48166659820.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,3.864168618266972,-3.9812646370023455,2.2248243559718883,True,85400.0,88700.0,82000.0,87300.0,False,False,RETROSPECTIVE_PROXY,True,True,4.909849536149695,57.12656784492589,1.7840146355395758,1.381271193371748,0.6039847975732071,1.1782927217855557,1.0,backup,0.7
return_priority,2025-12,2025-12-02,2025-12-03,005880,대한해운,KOSPI,False,True,1930.0,37696516820.0,622917814726.8408,9.039548022598876,1.4713495856114596,0.082901554404145,0.9476744186046512,0.0523255813953488,0.9302325581395348,80.0,해운,1.0,2.0,1.0,40806969682.0,9.0,3.0,1.0,"대한해운, 연 2000억 벌고도 ‘16년 무배당’… 뿔난 소액주주",2025-11-27T15:00:00+09:00,True,False,,,,DAILY_PROXY,2.849740932642497,3.0569948186528477,-2.435233160621764,-1.4507772020725396,True,1985.0,1989.0,1883.0,1902.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4859191019494316,-4.479222881813271,1.0770640342497488,0.746446966461952,0.5460698603222038,0.3901456326551191,1.0,primary,2.5497409326424973
return_priority,2025-12,2025-12-03,2025-12-04,011070,LG이노텍,KOSPI,False,True,271000.0,106251512000.0,6413779181494.662,9.2741935483871,0.8065616776513794,0.0982472324723247,0.903846153846154,0.0961538461538461,0.8269230769230769,85.0,스마트카(SMART CAR),0.9166666666666666,1.0,1.0,62808626525.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-0.3690036900368953,4.428044280442811,-0.9225092250922496,4.428044280442811,True,270000.0,283000.0,268500.0,283000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.926721298629851,4.641350210970474,0.6532372379510506,0.28607768643278153,0.48953805398243283,0.05851315442457308,1.0,primary,0.7
return_priority,2025-12,2025-12-11,2025-12-12,000810,삼성화재,KOSPI,False,True,630000.0,122338440000.0,28127932126696.832,28.309572301425657,1.3743500842895475,0.1885714285714285,1.0,0.0,0.9180887372013652,85.0,손해보험,0.8571428571428571,1.0,0.0,3617764402.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-19.52380952380952,-19.20634920634921,-22.619047619047617,-22.3015873015873,True,507000.0,509000.0,487500.0,489500.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4981605507395166,-5.938697318007657,2.1487815725305666,1.7981317851897092,0.5558399361934907,1.7202362873938097,1.0,backup,-22.6015873015873
return_priority,2025-12,2025-12-12,2025-12-15,060370,LS마린솔루션,KOSDAQ,False,True,36500.0,199248937500.0,1906741100323.6245,24.149659863945573,2.289271374462022,0.1828767123287671,0.9791666666666666,0.0208333333333333,0.9027777777777778,80.0,전선,1.0,1.0,2.0,115805015158.5,4.0,0.0,2.0,"LS마린솔루션, 자사주 교환사채 강행하는 이유",2025-12-02T09:25:00+09:00,True,False,,,,DAILY_PROXY,-4.657534246575345,-1.9178082191780852,-7.945205479452055,-6.986301369863012,True,34800.0,35800.0,33600.0,33950.0,False,False,RETROSPECTIVE_PROXY,True,True,2.776138219886779,8.487084870848705,2.031458157355615,1.527942707101066,0.5626983573079628,1.3432513117766358,1.0,backup,-7.286301369863012
return_priority,2025-12,2025-12-17,2025-12-18,011210,현대위아,KOSPI,False,True,73600.0,56470924800.0,2001511111111.111,9.523809523809534,1.572683511259911,0.0828804347826086,0.8055555555555556,0.1944444444444444,0.8055555555555556,85.0,자동차부품,0.6039603960396039,3.0,2.0,90043736600.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-2.1739130434782594,0.2717391304347893,-3.3967391304347783,-0.9510869565217406,True,72000.0,73800.0,71100.0,72900.0,False,False,RETROSPECTIVE_PROXY,True,True,3.0855236869446294,24.214417744916815,0.5216754806021839,-0.004738026075104582,0.4447767472040841,-0.19858280879076962,1.0,primary,-1.2510869565217406
return_priority,2025-12,2025-12-18,2025-12-19,006800,미래에셋증권,KOSPI,False,True,22004.0,256579160276.0,11948651042089.986,8.069348263837739,0.6299400490901155,0.0235411743319396,0.8822371012209531,0.1177628987790468,0.8235525797558094,80.0,스페이스X(SpaceX),0.7142857142857143,5.0,2.0,226202886173.75,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.3588438465733432,9.730049081985094,-0.2272314124704633,2.7176876931467087,True,22303.0,24145.0,21954.0,22602.0,False,False,RETROSPECTIVE_PROXY,True,True,2.675075409002212,-7.676611952480272,0.4482774289815696,-0.20278688983193538,0.4281767876946988,-0.1736701968669323,1.0,primary,1.0588438465733432
return_priority,2025-12,2025-12-22,2025-12-23,042700,한미반도체,KOSPI,False,True,127000.0,313663203000.0,12104646086956.523,9.106529209621982,0.5774422289101927,0.0554724409448818,0.935483870967742,0.064516129032258,0.913978494623656,80.0,스페이스X(SpaceX),1.0,8.0,2.0,426830426860.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.8661417322834541,2.0472440944881987,-0.9448818897637824,0.0,True,128100.0,129600.0,125800.0,127000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.4937213808596645,-3.080766028309745,0.7540517697342731,0.1582133401104699,0.4904846647570994,0.14508173923931203,1.0,primary,0.7
return_priority,2025-12,2025-12-23,2025-12-24,042660,한화오션,KOSPI,False,True,123400.0,1107122588000.0,37811437557603.69,12.48860528714677,1.1564501480731906,0.09290113452188,0.8613861386138614,0.1386138613861386,0.5742574257425742,100.0,조선,0.8333333333333334,1.0,2.0,214666374412.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,5.996758508914102,5.996758508914102,-4.538087520259316,-3.565640194489461,True,130800.0,130800.0,117800.0,119000.0,False,False,RETROSPECTIVE_PROXY,True,True,2.8864396584308554,-7.659932659932656,0.027910233805398484,-0.6156745064713148,0.4021410965293233,-0.6491252405261666,1.0,primary,5.696758508914102
return_priority,2025-12,2025-12-26,2025-12-29,399720,가온칩스,KOSDAQ,False,True,55000.0,40675745000.0,652292161520.19,16.89691817215728,1.508045325432445,0.0994545454545454,0.9290780141843972,0.0709219858156028,0.9219858156028368,80.0,온디바이스 AI,0.9130434782608696,3.0,2.0,71378628717.5,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,1.6363636363636358,-5.272727272727273,-5.09090909090909,True,55000.0,55900.0,52100.0,52200.0,False,False,RETROSPECTIVE_PROXY,True,True,3.2275150849373997,0.7494646680942241,1.2775894634633864,0.9059352744225436,0.5167898349106484,0.5582452147450342,1.0,primary,0.7
return_priority,2025-12,2025-12-30,2026-01-02,083450,GST,KOSDAQ,False,True,28850.0,47403810050.0,531712209302.3256,6.6543438077633965,0.9225949080783302,0.2006239168110918,0.6349206349206349,0.365079365079365,0.6349206349206349,55.0,냉각시스템(액침냉각 등),0.6923076923076923,1.0,1.0,32049382890.0,14.0,9.0,2.0,"GST, 20억 규모 자사주 처분 결정",2025-12-29T17:30:00+09:00,True,False,,,,DAILY_PROXY,-1.0398613518197597,5.372616984402079,-2.253032928942811,5.372616984402079,True,28550.0,30400.0,28200.0,30400.0,False,False,RETROSPECTIVE_PROXY,True,True,4.995260241073925,2.2684310018903586,0.943084130976766,0.8500565121599946,0.6603574237729101,0.24771727255161607,1.0,backup,0.7
return_priority,2026-01,2026-01-02,2026-01-05,068270,셀트리온,KOSPI,False,True,193016.0,696703218992.0,44898846277511.96,11.87841621117185,1.0855263805054016,0.0859255191279479,0.8742329264269219,0.1257670735730782,0.8616958099637083,100.0,바이오시밀러(복제 바이오의약품),0.5555555555555556,1.0,1.0,23879926750.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,0.0,4.691320926762543,-0.9880009947361824,3.456708252165619,True,193016.0,202071.0,191109.0,199688.0,False,False,RETROSPECTIVE_PROXY,True,True,0.8927600767167067,-2.5833154524613544,0.11299875359806859,-0.6108890295005827,0.42636997544491734,-0.5480491359689521,1.0,primary,0.7
return_priority,2026-01,2026-01-08,2026-01-09,456160,지투지바이오,KOSDAQ,False,True,80800.0,292051115200.0,1343685902503.294,25.271317829457374,0.5763396335979991,0.165049504950495,0.8982035928143712,0.1017964071856287,0.8802395209580839,80.0,비만치료제,0.4285714285714285,1.0,2.0,261113406400.0,4.0,0.0,2.0,"그로쓰리서치 ""지투지바이오, 'InnoLAMP' 상업성 시험대 올라""",2025-12-26T08:39:00+09:00,True,False,,,,DAILY_PROXY,-1.980198019801982,1.7326732673267342,-5.693069306930698,0.4950495049504955,True,79200.0,82200.0,76200.0,81200.0,False,False,RETROSPECTIVE_PROXY,True,True,3.3206001721784744,-20.17326732673267,1.5918981099171137,0.988760027380339,0.5502183275286755,0.8012935567109833,1.0,backup,0.7
return_priority,2026-01,2026-01-09,2026-01-12,272210,한화시스템,KOSPI,False,True,76900.0,1656339795100.0,14527952470930.232,27.529021558872312,2.596665691342536,0.2326397919375812,0.9743589743589745,0.0256410256410256,0.935897435897436,85.0,UAM(도심항공모빌리티),0.8636363636363636,1.0,2.0,180165475543.75,4.0,0.0,2.0,한화시스템(주) (정정)단일판매ㆍ공급계약체결,2025-12-30T15:50:23+09:00,True,False,,,,DAILY_PROXY,1.820546163849146,3.641092327698314,-2.6007802340702213,1.040312093628093,True,78300.0,79700.0,74900.0,77700.0,False,False,RETROSPECTIVE_PROXY,True,True,4.329345868524519,24.715615305067228,2.0820281207780527,1.4533164786058006,0.5891245783900632,1.4809994635781958,1.0,backup,1.520546163849146
return_priority,2026-01,2026-01-15,2026-01-16,455900,엔젤로보틱스,KOSDAQ,False,True,37500.0,112708087500.0,577317073170.7317,19.236883942766305,2.953829201320976,0.1733333333333333,0.9705882352941176,0.0294117647058823,0.9411764705882352,100.0,로봇(산업용/협동로봇 등),0.9047619047619048,3.0,2.0,232200911975.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,-3.200000000000003,-1.6000000000000014,-8.666666666666668,-7.733333333333336,True,36300.0,36900.0,34250.0,34600.0,False,False,RETROSPECTIVE_PROXY,True,True,3.564789514790189,-4.26179604261796,1.425643857298027,0.9492319185066715,0.5489044193219217,0.5973974090654199,1.0,backup,-8.033333333333337
return_priority,2026-01,2026-01-16,2026-01-19,002230,피에스텍,KOSDAQ,False,True,13930.0,46940937890.0,256532673267.32675,23.71225577264653,2.0414177054615457,0.2098348887293611,0.8253968253968254,0.1746031746031746,0.8253968253968254,100.0,스마트그리드(지능형전력망),0.5789473684210527,1.0,1.0,501318815927.5,15.0,3.0,2.0,피에스텍(주) 현금ㆍ현물배당 결정,2026-01-12T15:50:28+09:00,True,False,,,,DAILY_PROXY,3.015075376884413,16.79827709978463,-1.005025125628145,15.793251974156489,True,14350.0,16270.0,13790.0,16130.0,False,False,RETROSPECTIVE_PROXY,True,True,6.380574017441429,57.262569832402235,1.2905874417417131,1.0089935056488573,0.5466410697267237,0.49538232232196144,1.0,backup,2.715075376884413
return_priority,2026-01,2026-01-19,2026-01-20,006400,삼성SDI,KOSPI,False,True,314000.0,449293808000.0,25303873357664.234,8.650519031141869,0.4099419634732493,0.0573248407643312,0.8235294117647058,0.1764705882352941,0.7352941176470589,100.0,2차전지(나트륨이온),1.0,2.0,1.0,435294295850.0,0.0,0.0,,,,False,False,,,,DAILY_PROXY,1.5923566878981,8.121019108280247,0.4777070063694211,3.821656050955413,True,319000.0,339500.0,315500.0,326000.0,False,False,RETROSPECTIVE_PROXY,True,True,3.2350368351392906,-1.5332197614991494,0.2149472292075288,-0.3611431847677912,0.47099842205319586,-0.3800624114544118,1.0,primary,1.2923566878980999
